id,host_id,host_since,host_location,host_response_time,host_response_rate (in%),host_acceptance_rate (in%),host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,Charge_per_extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
3534364,3010798,21-07-2012,"Seattle, Washington, United States",within a few hours,100%,100%,f,Belltown,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61297812,-122.350977,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Elevator in Building"",""Indoor Fireplace"",Washer,Dryer,Essentials,Shampoo}",,100.00,"1,000.00",,,25.00,2,30.00,7,1125,4 weeks ago,t,0,0,0,30,04-01-2016,10,14-07-2014,15-09-2015,89,10,7,9,9,10,8,f,WASHINGTON,f,flexible,f,f,1,0.56
6671901,22134250,04-10-2014,"Seattle, Washington, United States",within an hour,92%,100%,f,Belltown,3,3,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61338553,-122.3400657,t,Apartment,Entire home/apt,5,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",,120.00,"1,000.00","4,500.00",,10.00,0,0.00,2,1125,4 days ago,t,25,55,85,347,04-01-2016,28,10-06-2015,25-11-2015,83,9,9,9,9,10,9,f,WASHINGTON,t,strict,f,f,3,4.02
6370313,30283594,30-03-2015,US,within a few hours,97%,100%,f,Fenway/Kenmore,502,502,"['email', 'phone', 'reviews', 'jumio']",t,t,Belltown,Belltown,Downtown,98101,"Seattle, WA",47.61429418,-122.3363903,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",,249.00,"1,900.00","7,400.00",,100.00,1,0.00,5,1125,5 weeks ago,t,30,60,89,89,04-01-2016,4,24-08-2015,12-10-2015,55,7,7,5,6,10,7,f,WASHINGTON,f,strict,f,f,2,0.9
9863484,6590511,26-05-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61638694,-122.3538221,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,95.00,495.00,"1,600.00",250.00,60.00,2,10.00,2,26,2 weeks ago,t,16,32,61,61,04-01-2016,2,14-12-2015,20-12-2015,100,10,9,10,10,10,10,f,WASHINGTON,t,moderate,f,f,2,2
7249631,29051256,09-03-2015,"Seattle, Washington, United States",within an hour,100%,100%,t,Belltown,4,4,"['phone', 'linkedin', 'reviews', 'kba']",t,f,South Lake Union,Belltown,Downtown,98109,"Seattle, WA",47.61805329,-122.3375544,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,150.00,,"3,500.00",300.00,60.00,2,20.00,2,1125,3 weeks ago,t,30,60,90,173,04-01-2016,19,24-07-2015,30-12-2015,97,10,10,10,10,10,9,f,WASHINGTON,t,strict,f,f,4,3.45
9183838,46005243,07-10-2015,US,within an hour,100%,100%,f,Stevens,2,2,"['email', 'linkedin', 'reviews', 'jumio']",t,f,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.6142054,-122.3439889,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",,130.00,900.00,"4,000.00",200.00,61.00,2,50.00,1,20,3 days ago,t,30,57,57,57,04-01-2016,1,06-12-2015,06-12-2015,20,2,4,2,2,6,2,f,WASHINGTON,f,strict,f,f,2,1
6222245,430709,08-03-2011,"Seattle, Washington, United States",within a day,88%,100%,f,Belltown,36,36,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,,Belltown,Downtown,98121,"Seattle, WA",47.61522895,-122.3371196,f,Apartment,Entire home/apt,4,1,0,1,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,130.00,,,,164.00,1,0.00,3,1125,today,t,0,28,58,328,04-01-2016,2,12-08-2015,29-11-2015,100,10,10,9,8,10,7,f,WASHINGTON,f,strict,t,t,31,0.41
10292753,4874276,28-01-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,Belltown,5,5,"['email', 'phone', 'reviews', 'kba']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61483648,-122.3468338,t,Condominium,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,105.00,,,250.00,50.00,2,15.00,3,60,2 days ago,t,2,32,59,152,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,flexible,f,f,5,
7760836,15454102,13-05-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Belltown,5,5,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.6146353,-122.3454,t,Loft,Entire home/apt,6,1,0,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,105.00,825.00,"2,900.00",150.00,50.00,2,10.00,1,1125,a week ago,t,28,58,82,82,04-01-2016,6,07-09-2015,15-12-2015,93,10,9,10,10,10,10,f,WASHINGTON,f,strict,f,f,5,1.5
7324993,6568374,25-05-2013,"Seattle, Washington, United States",within a few hours,100%,100%,f,Belltown,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61632074,-122.349325,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",,175.00,"1,100.00",,,60.00,1,0.00,2,1125,yesterday,t,8,30,46,178,04-01-2016,12,02-10-2015,13-12-2015,90,9,10,10,10,10,9,f,WASHINGTON,f,flexible,f,f,1,3.79
5760902,10903708,30-12-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,Pike Place Market,3,3,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61574887,-122.3436528,t,Apartment,Entire home/apt,3,1,0,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,100.00,,,100.00,,2,25.00,2,1125,today,t,18,48,74,225,04-01-2016,54,04-05-2015,30-12-2015,93,10,9,10,10,10,9,f,WASHINGTON,t,moderate,f,f,3,6.59
7035498,18947211,26-07-2014,"Seattle, Washington, United States",within an hour,100%,100%,t,Belltown,2,2,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61494348,-122.3406782,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",,129.00,,,300.00,61.00,2,0.00,2,22,3 days ago,t,21,51,81,199,04-01-2016,31,26-07-2015,03-01-2016,98,10,10,10,10,10,9,f,WASHINGTON,f,strict,f,f,2,5.71
8956631,35961304,16-06-2015,Seattle/San Fransisco/Taipei,within an hour,97%,100%,f,Belltown,6,6,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61451451,-122.3403292,t,Apartment,Entire home/apt,4,1,0,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,90.00,,,250.00,65.00,2,20.00,1,1125,today,t,14,34,64,92,04-01-2016,13,25-10-2015,16-12-2015,95,10,10,10,10,10,10,f,WASHINGTON,t,strict,f,f,3,5.42
6766708,8534462,30-08-2013,"Seattle, Washington, United States",within an hour,100%,100%,t,Belltown,48,48,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Belltown,Belltown,Downtown,98101,"Seattle, WA",47.61534361,-122.3327413,t,Condominium,Entire home/apt,6,2.5,2,3,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,350.00,"2,500.00","8,500.00",500.00,110.00,4,20.00,20,1125,a week ago,t,30,60,90,365,04-01-2016,3,19-06-2015,07-08-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,strict,t,t,3,0.45
6992696,16643290,10-06-2014,"Seattle, Washington, United States",N/A,N/A,N/A,f,Lower Queen Anne,1,1,"['email', 'phone', 'reviews']",t,f,Lower Queen Anne,Belltown,Downtown,98109,"Seattle, WA",47.61847932,-122.3554914,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,""Smoke Detector"",Essentials}",,199.00,"1,000.00","3,500.00",,,1,0.00,1,1125,5 months ago,t,0,0,0,167,04-01-2016,5,10-07-2015,15-08-2015,72,8,6,9,9,9,8,f,WASHINGTON,f,flexible,f,f,1,0.84
4264043,22134250,04-10-2014,"Seattle, Washington, United States",within an hour,92%,100%,f,Belltown,3,3,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61411914,-122.3412966,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{Kitchen,Heating,Shampoo}",,75.00,,,,10.00,0,0.00,2,1125,yesterday,t,13,36,53,290,04-01-2016,76,13-10-2014,14-12-2015,87,9,8,9,9,10,9,f,WASHINGTON,t,strict,f,f,3,5.08
6186081,4874276,28-01-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,Belltown,5,5,"['email', 'phone', 'reviews', 'kba']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61397108,-122.3482181,t,Condominium,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,110.00,800.00,"2,900.00",,50.00,2,15.00,3,60,2 days ago,t,14,14,14,21,04-01-2016,25,19-06-2015,03-01-2016,94,10,9,10,10,10,9,f,WASHINGTON,t,strict,f,f,5,3.75
1472532,453540,20-03-2011,Seattle,within a few hours,86%,100%,f,Belltown,5,5,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61242487,-122.3437826,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer}",,80.00,"1,100.00","3,900.00",,35.00,2,30.00,1,1125,5 days ago,t,27,31,54,327,04-01-2016,181,15-08-2013,27-12-2015,95,10,10,10,10,10,9,f,WASHINGTON,f,strict,t,t,5,6.22
5900224,29824474,22-03-2015,"Seattle, Washington, United States",within a few hours,100%,100%,t,Belltown,1,1,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61430704,-122.3472579,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,150.00,,,300.00,40.00,1,0.00,2,1125,today,t,2,2,24,66,04-01-2016,12,04-05-2015,29-11-2015,98,10,10,10,10,10,10,f,WASHINGTON,f,strict,f,f,1,1.46
9374358,48638331,10-11-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,Belltown,1,1,"['email', 'phone', 'reviews']",t,f,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61369631,-122.342055,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",,95.00,,,,,0,0.00,2,7,2 weeks ago,t,20,43,64,333,04-01-2016,6,16-11-2015,23-12-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,strict,f,f,1,3.6
5874421,8534462,30-08-2013,"Seattle, Washington, United States",within an hour,100%,100%,t,Belltown,48,48,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61290508,-122.3465707,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,139.00,"1,200.00","4,000.00",300.00,60.00,2,20.00,2,1125,5 days ago,t,19,35,60,121,04-01-2016,39,13-04-2015,11-12-2015,98,10,10,10,10,10,10,f,WASHINGTON,f,strict,t,t,3,4.38
8829474,8534462,30-08-2013,"Seattle, Washington, United States",within an hour,100%,100%,t,Belltown,48,48,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.6172907,-122.3496,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,139.00,"1,000.00","3,200.00",200.00,60.00,2,20.00,2,1125,today,t,20,46,76,257,04-01-2016,2,18-10-2015,25-10-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,strict,t,t,3,0.76
6228474,74305,27-01-2010,"Kent, Washington, United States",within a few hours,94%,100%,f,Belltown,34,34,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61429607,-122.3473832,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",,275.00,,,,95.00,1,0.00,2,365,today,t,15,45,75,156,04-01-2016,3,21-06-2015,25-10-2015,93,10,10,9,9,9,8,f,WASHINGTON,t,strict,t,t,6,0.45
4637670,22965312,25-10-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Central Business District,1,1,"['email', 'phone', 'reviews']",t,f,Central Business District,Belltown,Downtown,98101,"Seattle, WA",47.61601594,-122.3295179,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Smoke Detector"",Essentials}",,135.00,,,100.00,,1,0.00,2,5,4 days ago,t,2,32,62,337,04-01-2016,37,01-12-2014,27-10-2015,94,10,10,10,10,9,10,f,WASHINGTON,f,strict,f,f,1,2.78
3995007,15942582,24-05-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Belltown,5,5,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.6138396,-122.349435,t,Condominium,Entire home/apt,5,1,1,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,128.00,,"3,200.00",150.00,45.00,2,10.00,1,15,today,t,15,15,37,37,04-01-2016,67,08-09-2014,20-12-2015,94,10,10,10,10,10,9,f,WASHINGTON,f,strict,f,f,5,4.15
19611,74305,27-01-2010,"Kent, Washington, United States",within a few hours,94%,100%,f,Belltown,34,34,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61561135,-122.3459267,t,Apartment,Entire home/apt,4,,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",,107.00,,,,96.00,1,0.00,2,365,today,t,22,46,76,151,04-01-2016,26,23-03-2010,12-11-2015,87,9,9,10,9,9,8,f,WASHINGTON,f,strict,t,t,6,0.37
10076279,1893411,10-03-2012,"Bloomington, Indiana, United States",within a day,100%,N/A,f,Belltown,1,1,"['email', 'phone', 'facebook', 'linkedin', 'reviews']",t,f,Belltown,Belltown,Downtown,98121,"Seattle, WA",47.61689556,-122.3463832,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",,150.00,,,,,1,0.00,2,1125,2 weeks ago,t,0,11,11,11,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,flexible,f,f,1,
